order_id,order_date,customer_id,product_id,employee_id,quantity,total_amount
ORD0000459,2023-05-26,CUST0219,P028,E008,13,1820
ORD0000460,2022-08-05,CUST0068,P012,E002,9,225
ORD0000461,2024-12-29,CUST0305,P026,E007,7,595
ORD0000462,2023-03-21,CUST0026,P011,E008,5,275
ORD0000463,2024-05-25,CUST0301,P006,E005,11,330
ORD0000464,2022-06-16,CUST0323,P005,E001,13,845
ORD0000465,2022-04-01,CUST0117,P012,E007,1,25
ORD0000466,2023-12-15,CUST0100,P003,E002,15,2700
ORD0000467,2022-02-08,CUST0135,P005,E005,11,715
ORD0000468,2022-06-22,CUST0266,P006,E001,10,300
ORD0000469,2023-10-15,CUST0196,P006,E006,3,90
ORD0000470,2024-01-24,CUST0150,P028,E007,20,2800
ORD0000471,2024-12-17,CUST0254,P030,E004,2,240
ORD0000472,2023-04-21,CUST0309,P001,E008,16,5120
ORD0000473,2023-04-01,CUST0029,P014,E010,14,420
ORD0000474,2024-04-08,CUST0127,P012,E010,18,450
ORD0000475,2024-06-13,CUST0191,P002,E003,15,1275
ORD0000476,2024-10-21,CUST0189,P006,E005,16,480
ORD0000477,2023-01-22,CUST0312,P005,E002,10,650
ORD0000478,2022-12-14,CUST0121,P013,E009,18,1080
ORD0000479,2022-07-09,CUST0236,P023,E007,17,1105
ORD0000480,2023-05-20,CUST0313,P023,E007,13,845
ORD0000481,2024-04-03,CUST0037,P011,E006,17,935
ORD0000482,2024-07-17,CUST0269,P005,E002,20,1300
ORD0000483,2024-07-22,CUST0225,P011,E003,6,330
ORD0000484,2022-05-14,CUST0047,P012,E008,12,300
ORD0000485,2022-02-27,CUST0331,P007,E002,6,570
ORD0000486,2023-11-16,CUST0192,P015,E006,6,120
ORD0000487,2023-11-03,CUST0091,P021,E002,19,3420
ORD0000488,2022-06-22,CUST0146,P011,E002,20,1100
ORD0000489,2024-03-25,CUST0118,P026,E001,12,1020
ORD0000490,2022-03-21,CUST0173,P010,E004,18,630
ORD0000491,2024-06-04,CUST0237,P006,E002,6,180
ORD0000492,2022-07-22,CUST0233,P008,E008,16,2480
ORD0000493,2024-02-03,CUST0024,P023,E004,8,520
ORD0000494,2022-02-16,CUST0086,P023,E001,15,975
ORD0000495,2023-10-18,CUST0059,P029,E001,6,480
ORD0000496,2023-04-16,CUST0255,P020,E006,14,2940
ORD0000497,2024-08-28,CUST0259,P008,E009,13,2015
ORD0000498,2024-11-01,CUST0067,P009,E002,7,280
ORD0000499,2024-01-06,CUST0014,P015,E005,20,400
ORD0000500,2024-02-23,CUST0096,P015,E007,8,160
ORD0000501,2024-08-25,CUST0272,P029,E005,1,80
ORD0000502,2022-12-24,CUST0217,P016,E005,13,975
ORD0000503,2024-08-29,CUST0197,P009,E003,15,600
ORD0000504,2023-10-30,CUST0190,P011,E005,14,770
ORD0000505,2023-01-08,CUST0187,P025,E001,1,90
ORD0000506,2024-10-28,CUST0149,P012,E009,12,300
ORD0000507,2023-11-07,CUST0317,P005,E001,11,715
ORD0000508,2022-03-31,CUST0051,P006,E003,15,450
ORD0000509,2023-11-29,CUST0201,P010,E008,12,420
ORD0000510,2023-06-24,CUST0085,P031,E001,5,275
ORD0000511,2024-01-02,CUST0201,P022,E007,20,2600
ORD0000512,2024-05-18,CUST0010,P003,E003,16,2880
ORD0000513,2022-02-10,CUST0268,P020,E003,17,3570
ORD0000514,2024-01-10,CUST0212,P015,E005,1,20
ORD0000515,2023-05-17,CUST0255,P013,E006,16,960
ORD0000516,2024-08-16,CUST0192,P005,E002,6,390
ORD0000517,2024-07-17,CUST0199,P017,E003,2,120
ORD0000518,2023-04-06,CUST0257,P006,E007,6,180
ORD0000519,2024-01-02,CUST0014,P004,E006,5,550
ORD0000520,2024-01-22,CUST0173,P008,E007,4,620
ORD0000521,2024-07-13,CUST0200,P002,E002,9,765
ORD0000522,2024-06-27,CUST0337,P003,E007,12,2160
ORD0000523,2023-01-25,CUST0062,P006,E001,1,30
ORD0000524,2024-06-01,CUST0045,P015,E006,16,320
ORD0000525,2022-09-13,CUST0335,P032,E009,19,2090
ORD0000526,2023-12-10,CUST0244,P023,E008,13,845
ORD0000527,2023-03-26,CUST0156,P021,E002,14,2520
ORD0000528,2022-01-10,CUST0264,P018,E009,18,2160
ORD0000529,2024-04-03,CUST0280,P024,E010,1,175
ORD0000530,2024-03-08,CUST0007,P030,E009,10,1200
ORD0000531,2024-05-26,CUST0028,P001,E008,2,640
ORD0000532,2024-10-25,CUST0090,P010,E006,13,455
ORD0000533,2024-10-12,CUST0209,P023,E004,14,910
ORD0000534,2023-01-09,CUST0191,P024,E007,12,2100
ORD0000535,2024-12-24,CUST0230,P016,E002,12,900
ORD0000536,2022-05-26,CUST0006,P009,E008,11,440
ORD0000537,2022-08-12,CUST0267,P027,E001,3,285
ORD0000538,2022-06-26,CUST0038,P017,E007,5,300
ORD0000539,2024-05-02,CUST0032,P009,E006,1,40
ORD0000540,2022-03-04,CUST0282,P014,E004,15,450
ORD0000541,2024-04-06,CUST0223,P030,E007,15,1800
ORD0000542,2024-03-05,CUST0288,P016,E001,13,975
ORD0000543,2023-11-20,CUST0163,P017,E001,14,840
ORD0000544,2022-04-15,CUST0130,P015,E003,7,140
ORD0000545,2023-05-26,CUST0161,P013,E008,19,1140
ORD0000546,2023-01-20,CUST0007,P008,E007,6,930
ORD0000547,2023-02-09,CUST0213,P032,E001,17,1870
ORD0000548,2024-04-02,CUST0089,P028,E007,5,700
ORD0000549,2023-06-02,CUST0080,P003,E007,6,1080
ORD0000550,2023-04-21,CUST0337,P032,E005,4,440
ORD0000551,2023-12-10,CUST0265,P016,E001,1,75
ORD0000552,2024-02-10,CUST0323,P014,E007,11,330
ORD0000553,2024-11-12,CUST0176,P022,E010,6,780
ORD0000554,2024-09-23,CUST0163,P016,E010,14,1050
ORD0000555,2023-11-08,CUST0318,P025,E001,8,720
ORD0000556,2023-12-15,CUST0326,P018,E006,16,1920
ORD0000557,2022-03-24,CUST0211,P006,E003,12,360
ORD0000558,2023-04-02,CUST0248,P005,E002,10,650
ORD0000559,2022-01-01,CUST0078,P022,E001,11,1430
ORD0000560,2022-02-20,CUST0259,P020,E008,6,1260
ORD0000561,2023-11-16,CUST0006,P003,E001,11,1980
ORD0000562,2023-12-18,CUST0086,P023,E009,19,1235
ORD0000563,2023-03-25,CUST0309,P006,E005,19,570
ORD0000564,2024-05-30,CUST0132,P029,E005,8,640
ORD0000565,2023-05-03,CUST0010,P005,E003,13,845
ORD0000566,2022-02-03,CUST0224,P003,E010,20,3600
ORD0000567,2022-04-05,CUST0049,P027,E003,18,1710
ORD0000568,2024-12-31,CUST0013,P015,E005,4,80
ORD0000569,2022-06-03,CUST0339,P008,E001,5,775
ORD0000570,2022-09-07,CUST0171,P025,E009,18,1620
ORD0000571,2023-11-05,CUST0246,P006,E008,13,390
ORD0000572,2023-03-14,CUST0176,P032,E007,17,1870
ORD0000573,2022-04-28,CUST0218,P011,E003,3,165
ORD0000574,2024-02-10,CUST0158,P030,E003,10,1200
ORD0000575,2022-09-25,CUST0299,P028,E001,14,1960
ORD0000576,2024-12-13,CUST0159,P020,E001,1,210
ORD0000577,2022-08-24,CUST0307,P016,E003,18,1350
ORD0000578,2023-01-24,CUST0294,P003,E009,8,1440
ORD0000579,2024-09-16,CUST0147,P016,E009,19,1425
ORD0000580,2024-02-02,CUST0151,P004,E003,19,2090
ORD0000581,2023-02-05,CUST0174,P014,E006,16,480
ORD0000582,2023-09-16,CUST0297,P002,E002,14,1190
ORD0000583,2024-02-06,CUST0202,P020,E010,4,840
ORD0000584,2024-07-07,CUST0079,P019,E006,18,2610
ORD0000585,2024-05-02,CUST0269,P002,E002,1,85
ORD0000586,2023-08-01,CUST0336,P028,E002,8,1120
ORD0000587,2022-03-16,CUST0102,P013,E006,4,240
ORD0000588,2023-03-11,CUST0109,P029,E005,12,960
ORD0000589,2022-04-13,CUST0044,P022,E002,8,1040
ORD0000590,2024-02-03,CUST0015,P008,E009,16,2480
ORD0000591,2024-01-08,CUST0004,P029,E010,12,960
ORD0000592,2024-03-16,CUST0248,P005,E002,2,130
ORD0000593,2022-04-08,CUST0236,P014,E001,17,510
ORD0000594,2024-03-08,CUST0052,P024,E008,18,3150
ORD0000595,2024-05-08,CUST0202,P031,E001,20,1100
ORD0000596,2023-03-11,CUST0046,P006,E010,2,60
ORD0000597,2023-03-23,CUST0059,P016,E009,8,600
ORD0000598,2022-09-06,CUST0174,P009,E004,12,480
ORD0000599,2022-06-15,CUST0032,P010,E009,16,560
ORD0000600,2024-09-10,CUST0149,P021,E006,2,360
ORD0000601,2024-10-16,CUST0285,P016,E009,5,375
ORD0000602,2023-06-26,CUST0121,P029,E001,1,80
ORD0000603,2024-01-29,CUST0263,P030,E008,20,2400
ORD0000604,2022-03-22,CUST0042,P028,E008,11,1540
ORD0000605,2022-05-13,CUST0255,P019,E005,18,2610
ORD0000606,2024-03-07,CUST0330,P018,E008,20,2400
ORD0000607,2024-06-18,CUST0178,P032,E006,7,770
ORD0000608,2022-05-18,CUST0086,P031,E010,15,825
ORD0000609,2022-07-03,CUST0017,P019,E004,20,2900
ORD0000610,2024-02-24,CUST0238,P028,E004,8,1120
ORD0000611,2024-09-10,CUST0133,P020,E002,20,4200
ORD0000612,2022-03-10,CUST0209,P012,E009,17,425
ORD0000613,2023-06-30,CUST0196,P011,E003,2,110
ORD0000614,2022-02-22,CUST0072,P016,E006,10,750
ORD0000615,2022-07-24,CUST0026,P003,E008,14,2520
ORD0000616,2022-05-06,CUST0089,P026,E010,4,340
ORD0000617,2022-02-12,CUST0235,P007,E005,19,1805
ORD0000618,2022-04-21,CUST0039,P030,E002,10,1200
ORD0000619,2024-01-31,CUST0323,P029,E003,14,1120
ORD0000620,2024-04-27,CUST0044,P018,E006,13,1560
ORD0000621,2022-04-05,CUST0064,P023,E006,7,455
ORD0000622,2024-06-18,CUST0184,P005,E005,3,195
ORD0000623,2022-12-26,CUST0086,P032,E009,15,1650
ORD0000624,2024-06-18,CUST0284,P028,E003,19,2660
ORD0000625,2022-10-08,CUST0083,P028,E002,13,1820
ORD0000626,2023-10-29,CUST0259,P007,E008,9,855
ORD0000627,2022-04-03,CUST0254,P017,E002,16,960
ORD0000628,2023-11-03,CUST0283,P022,E001,17,2210
ORD0000629,2022-03-02,CUST0189,P004,E010,11,1210
ORD0000630,2023-09-26,CUST0331,P010,E008,5,175
ORD0000631,2024-12-10,CUST0134,P022,E003,4,520
ORD0000632,2024-10-25,CUST0304,P017,E001,8,480
ORD0000633,2023-08-27,CUST0223,P010,E004,14,490
ORD0000634,2023-11-13,CUST0056,P021,E009,12,2160
ORD0000635,2023-06-18,CUST0029,P026,E001,14,1190
ORD0000636,2024-04-17,CUST0200,P017,E008,15,900
ORD0000637,2023-10-07,CUST0331,P011,E001,3,165
ORD0000638,2022-08-21,CUST0120,P026,E005,19,1615
ORD0000639,2023-06-08,CUST0287,P012,E007,17,425
ORD0000640,2022-12-12,CUST0321,P024,E009,20,3500
ORD0000641,2024-12-05,CUST0071,P008,E007,10,1550
ORD0000642,2023-06-30,CUST0330,P006,E008,9,270
ORD0000643,2024-03-04,CUST0137,P013,E001,17,1020
ORD0000644,2022-09-06,CUST0063,P008,E006,10,1550
ORD0000645,2022-02-16,CUST0077,P008,E004,3,465
ORD0000646,2022-08-02,CUST0283,P018,E009,2,240
ORD0000647,2022-08-27,CUST0018,P017,E005,18,1080
ORD0000648,2024-12-15,CUST0166,P020,E002,1,210
ORD0000649,2022-12-16,CUST0148,P001,E008,5,1600
ORD0000650,2022-04-17,CUST0186,P021,E004,15,2700
ORD0000651,2024-04-10,CUST0076,P020,E009,15,3150
ORD0000652,2022-02-17,CUST0028,P027,E010,17,1615
ORD0000653,2022-12-03,CUST0044,P029,E004,18,1440
ORD0000654,2024-11-15,CUST0321,P010,E009,18,630
ORD0000655,2024-03-14,CUST0137,P011,E010,9,495
ORD0000656,2022-01-08,CUST0113,P007,E007,13,1235
ORD0000657,2023-09-17,CUST0161,P023,E003,7,455
ORD0000658,2023-12-20,CUST0245,P015,E007,5,100
ORD0000659,2022-10-30,CUST0106,P025,E004,3,270
ORD0000660,2023-10-01,CUST0009,P007,E008,9,855
ORD0000661,2022-02-25,CUST0214,P007,E006,18,1710
ORD0000662,2023-12-27,CUST0318,P027,E008,16,1520
ORD0000663,2023-06-10,CUST0325,P027,E009,2,190
ORD0000664,2023-04-19,CUST0118,P009,E004,10,400
ORD0000665,2022-01-28,CUST0206,P005,E007,4,260
ORD0000666,2022-03-19,CUST0204,P005,E008,16,1040
ORD0000667,2022-12-31,CUST0029,P017,E002,15,900
ORD0000668,2023-10-28,CUST0208,P019,E004,6,870
ORD0000669,2023-06-10,CUST0304,P030,E008,18,2160
ORD0000670,2023-11-30,CUST0073,P019,E002,2,290
ORD0000671,2024-06-01,CUST0307,P029,E006,18,1440
ORD0000672,2024-10-27,CUST0288,P003,E002,1,180
ORD0000673,2024-10-23,CUST0340,P005,E004,6,390
ORD0000674,2024-07-07,CUST0117,P005,E004,18,1170
ORD0000675,2024-01-20,CUST0243,P024,E004,20,3500
ORD0000676,2022-12-29,CUST0234,P012,E002,11,275
ORD0000677,2024-03-16,CUST0208,P030,E002,7,840
ORD0000678,2024-01-09,CUST0147,P025,E002,5,450
ORD0000679,2024-11-04,CUST0332,P014,E007,8,240
ORD0000680,2023-04-30,CUST0081,P018,E001,5,600
ORD0000681,2022-01-28,CUST0098,P030,E004,1,120
ORD0000682,2023-12-15,CUST0297,P014,E010,1,30
ORD0000683,2024-11-28,CUST0242,P011,E007,4,220
ORD0000684,2022-03-27,CUST0290,P019,E006,8,1160
ORD0000685,2022-05-06,CUST0021,P024,E003,2,350
ORD0000686,2024-03-22,CUST0170,P004,E008,16,1760
ORD0000687,2023-06-21,CUST0105,P018,E001,3,360
ORD0000688,2022-05-25,CUST0067,P027,E004,2,190
ORD0000689,2022-01-25,CUST0100,P015,E006,17,340
ORD0000690,2022-03-08,CUST0237,P016,E006,4,300
ORD0000691,2022-08-21,CUST0252,P010,E004,2,70
ORD0000692,2022-04-19,CUST0083,P010,E010,8,280
ORD0000693,2022-04-21,CUST0021,P012,E005,13,325
ORD0000694,2022-08-16,CUST0204,P017,E002,1,60
ORD0000695,2022-04-21,CUST0175,P007,E002,19,1805
ORD0000696,2022-02-03,CUST0156,P024,E009,7,1225
ORD0000697,2023-09-15,CUST0191,P013,E006,9,540
ORD0000698,2024-01-18,CUST0311,P028,E010,7,980
ORD0000699,2023-08-18,CUST0012,P028,E006,6,840
ORD0000700,2023-03-01,CUST0286,P018,E004,11,1320
ORD0000701,2023-09-05,CUST0268,P032,E004,15,1650
ORD0000702,2023-11-23,CUST0231,P005,E008,19,1235
ORD0000703,2022-11-11,CUST0167,P015,E001,6,120
ORD0000704,2024-05-26,CUST0274,P006,E005,1,30
ORD0000705,2023-10-24,CUST0249,P012,E006,8,200
ORD0000706,2022-10-04,CUST0280,P001,E005,19,6080
ORD0000707,2023-09-16,CUST0140,P007,E010,20,1900
ORD0000708,2023-05-31,CUST0338,P006,E005,11,330
ORD0000709,2024-04-22,CUST0134,P027,E002,2,190
ORD0000710,2022-12-16,CUST0264,P011,E007,19,1045
ORD0000711,2024-04-02,CUST0057,P003,E001,9,1620
ORD0000712,2024-01-29,CUST0305,P027,E005,8,760
ORD0000713,2024-06-17,CUST0143,P020,E006,9,1890
ORD0000714,2022-08-31,CUST0236,P006,E010,11,330
ORD0000715,2023-06-27,CUST0007,P001,E001,18,5760
ORD0000716,2024-11-29,CUST0221,P030,E010,11,1320
ORD0000717,2022-08-17,CUST0058,P025,E007,19,1710
ORD0000718,2023-07-02,CUST0309,P026,E001,9,765
ORD0000719,2024-07-08,CUST0205,P017,E004,19,1140
ORD0000720,2022-01-06,CUST0224,P009,E006,18,720
ORD0000721,2023-04-13,CUST0140,P006,E003,19,570
ORD0000722,2022-03-16,CUST0112,P003,E006,6,1080
ORD0000723,2022-01-04,CUST0025,P007,E003,14,1330
ORD0000724,2023-10-08,CUST0147,P023,E009,2,130
ORD0000725,2022-04-28,CUST0298,P030,E001,16,1920
ORD0000726,2024-05-30,CUST0247,P006,E010,17,510
ORD0000727,2023-05-19,CUST0080,P015,E004,20,400
ORD0000728,2024-08-04,CUST0012,P011,E002,2,110
ORD0000729,2023-07-28,CUST0188,P025,E010,9,810
ORD0000730,2022-07-13,CUST0036,P023,E004,7,455
ORD0000731,2024-04-26,CUST0152,P001,E005,10,3200
ORD0000732,2023-12-16,CUST0289,P022,E004,1,130
ORD0000733,2024-11-15,CUST0132,P027,E008,5,475
ORD0000734,2022-06-22,CUST0056,P010,E008,10,350
ORD0000735,2022-11-22,CUST0118,P011,E002,6,330
ORD0000736,2024-04-15,CUST0264,P009,E008,18,720
ORD0000737,2023-12-25,CUST0189,P018,E010,3,360
ORD0000738,2022-08-13,CUST0008,P001,E010,5,1600
ORD0000739,2023-06-16,CUST0135,P032,E009,9,990
ORD0000740,2022-04-23,CUST0035,P009,E006,17,680
ORD0000741,2022-05-20,CUST0079,P026,E004,4,340
ORD0000742,2023-07-13,CUST0146,P031,E001,12,660
ORD0000743,2022-01-01,CUST0267,P002,E002,8,680
ORD0000744,2022-03-31,CUST0222,P026,E009,11,935
ORD0000745,2023-10-16,CUST0087,P001,E003,3,960
ORD0000746,2022-11-16,CUST0255,P025,E001,8,720
ORD0000747,2022-05-19,CUST0098,P002,E010,13,1105
ORD0000748,2024-04-24,CUST0272,P011,E006,11,605
ORD0000749,2022-09-16,CUST0006,P031,E006,11,605
ORD0000750,2024-06-20,CUST0233,P017,E001,20,1200
ORD0000751,2023-11-21,CUST0015,P005,E004,19,1235
ORD0000752,2022-01-10,CUST0329,P007,E003,18,1710
ORD0000753,2022-09-18,CUST0029,P007,E004,2,190
ORD0000754,2022-06-21,CUST0192,P014,E002,13,390
ORD0000755,2024-06-16,CUST0234,P008,E006,13,2015
ORD0000756,2022-01-13,CUST0066,P020,E005,16,3360
ORD0000757,2022-11-17,CUST0097,P009,E007,20,800
ORD0000758,2022-11-25,CUST0230,P013,E007,16,960
ORD0000759,2024-02-24,CUST0215,P025,E010,9,810
ORD0000760,2024-02-16,CUST0120,P028,E007,3,420
ORD0000761,2024-06-29,CUST0141,P020,E007,8,1680
ORD0000762,2022-11-14,CUST0071,P003,E005,10,1800
ORD0000763,2022-08-24,CUST0313,P017,E003,11,660
ORD0000764,2022-11-30,CUST0179,P002,E006,13,1105
ORD0000765,2023-01-11,CUST0213,P022,E008,9,1170
ORD0000766,2023-08-11,CUST0028,P008,E002,9,1395
ORD0000767,2023-05-28,CUST0350,P011,E001,20,1100
ORD0000768,2024-07-06,CUST0151,P020,E007,19,3990
ORD0000769,2024-05-22,CUST0125,P017,E005,18,1080
ORD0000770,2022-09-27,CUST0341,P004,E001,19,2090
ORD0000771,2024-03-08,CUST0257,P012,E003,10,250
ORD0000772,2023-12-26,CUST0344,P018,E005,1,120
ORD0000773,2022-01-05,CUST0199,P019,E010,20,2900
ORD0000774,2024-04-30,CUST0163,P028,E010,7,980
ORD0000775,2022-03-19,CUST0292,P027,E008,19,1805
ORD0000776,2023-07-28,CUST0014,P020,E002,11,2310
ORD0000777,2022-05-12,CUST0184,P026,E004,18,1530
ORD0000778,2023-08-24,CUST0062,P026,E007,2,170
ORD0000779,2024-12-01,CUST0103,P027,E007,16,1520
ORD0000780,2022-03-30,CUST0343,P014,E007,17,510
ORD0000781,2023-02-06,CUST0142,P016,E003,13,975
ORD0000782,2022-10-23,CUST0190,P017,E007,6,360
ORD0000783,2023-09-08,CUST0118,P004,E002,20,2200
ORD0000784,2024-03-10,CUST0217,P008,E010,12,1860
ORD0000785,2023-02-26,CUST0022,P006,E005,12,360
ORD0000786,2024-11-12,CUST0113,P024,E002,7,1225
ORD0000787,2023-07-29,CUST0101,P022,E008,1,130
ORD0000788,2022-05-23,CUST0029,P014,E004,16,480
ORD0000789,2024-09-19,CUST0075,P031,E001,10,550
ORD0000790,2023-10-27,CUST0350,P024,E009,8,1400
ORD0000791,2022-05-25,CUST0187,P004,E008,1,110
ORD0000792,2024-10-03,CUST0342,P017,E009,1,60
ORD0000793,2023-05-18,CUST0015,P023,E006,8,520
ORD0000794,2024-03-31,CUST0149,P005,E009,13,845
ORD0000795,2022-04-14,CUST0111,P023,E004,18,1170
ORD0000796,2024-11-28,CUST0089,P028,E004,10,1400
ORD0000797,2022-07-17,CUST0247,P007,E009,19,1805
ORD0000798,2023-08-02,CUST0333,P005,E006,19,1235
ORD0000799,2023-01-26,CUST0071,P029,E009,12,960
ORD0000800,2023-07-08,CUST0113,P031,E006,14,770
ORD0000801,2024-11-04,CUST0317,P020,E001,6,1260
ORD0000802,2023-04-23,CUST0047,P027,E005,17,1615
ORD0000803,2024-07-11,CUST0282,P017,E006,5,300
ORD0000804,2023-02-24,CUST0069,P021,E010,1,180
ORD0000805,2022-06-06,CUST0243,P019,E006,18,2610
ORD0000806,2023-07-04,CUST0183,P021,E001,4,720
ORD0000807,2024-10-17,CUST0325,P022,E010,20,2600
ORD0000808,2024-09-23,CUST0342,P023,E005,1,65
ORD0000809,2024-08-08,CUST0072,P019,E001,17,2465
ORD0000810,2022-10-16,CUST0162,P007,E007,2,190
ORD0000811,2022-07-15,CUST0251,P017,E002,18,1080
ORD0000812,2023-08-21,CUST0191,P013,E001,12,720
ORD0000813,2023-06-01,CUST0126,P006,E008,12,360
ORD0000814,2024-05-14,CUST0178,P023,E009,19,1235
ORD0000815,2024-03-16,CUST0241,P020,E004,5,1050
ORD0000816,2024-03-25,CUST0273,P031,E001,13,715
ORD0000817,2022-08-16,CUST0121,P015,E009,5,100
ORD0000818,2022-08-04,CUST0081,P003,E010,4,720
ORD0000819,2024-08-05,CUST0335,P023,E001,13,845
ORD0000820,2022-01-15,CUST0295,P030,E001,17,2040
ORD0000821,2022-02-16,CUST0101,P017,E001,3,180
ORD0000822,2022-11-20,CUST0159,P021,E001,9,1620
ORD0000823,2024-04-23,CUST0058,P018,E005,8,960
ORD0000824,2022-05-10,CUST0025,P002,E005,20,1700
ORD0000825,2022-04-05,CUST0275,P015,E002,18,360
ORD0000826,2023-09-19,CUST0054,P014,E009,9,270
ORD0000827,2024-01-25,CUST0199,P006,E004,14,420
ORD0000828,2024-03-04,CUST0002,P026,E004,1,85
ORD0000829,2022-03-10,CUST0335,P031,E004,3,165
ORD0000830,2022-01-11,CUST0022,P027,E001,3,285
ORD0000831,2024-05-21,CUST0166,P008,E001,3,465
ORD0000832,2023-07-04,CUST0117,P018,E001,7,840
ORD0000833,2023-12-13,CUST0263,P007,E005,14,1330
ORD0000834,2022-01-23,CUST0343,P011,E001,3,165
ORD0000835,2024-03-25,CUST0066,P017,E003,5,300
ORD0000836,2022-12-12,CUST0289,P012,E005,12,300
ORD0000837,2022-10-29,CUST0338,P003,E007,19,3420
ORD0000838,2022-12-29,CUST0121,P018,E001,6,720
ORD0000839,2023-01-31,CUST0135,P027,E004,17,1615
ORD0000840,2022-08-06,CUST0315,P016,E010,14,1050
ORD0000841,2022-05-21,CUST0216,P006,E003,9,270
ORD0000842,2024-08-15,CUST0267,P010,E008,12,420
ORD0000843,2024-09-11,CUST0140,P002,E008,15,1275
ORD0000844,2024-09-19,CUST0146,P001,E008,5,1600
ORD0000845,2024-04-07,CUST0121,P032,E005,7,770
ORD0000846,2023-11-14,CUST0257,P032,E004,9,990
ORD0000847,2024-09-30,CUST0283,P004,E004,3,330
ORD0000848,2022-12-22,CUST0247,P008,E009,4,620
ORD0000849,2024-10-04,CUST0073,P023,E007,15,975
ORD0000850,2024-06-06,CUST0332,P015,E002,11,220
ORD0000851,2022-05-07,CUST0320,P032,E007,18,1980
ORD0000852,2024-10-05,CUST0049,P024,E007,6,1050
ORD0000853,2023-08-27,CUST0208,P011,E008,11,605
ORD0000854,2024-10-10,CUST0250,P018,E008,16,1920
ORD0000855,2022-02-20,CUST0163,P026,E006,2,170
ORD0000856,2024-11-18,CUST0169,P017,E007,8,480
ORD0000857,2024-02-18,CUST0035,P003,E003,14,2520
ORD0000858,2024-03-24,CUST0080,P003,E003,12,2160
ORD0000859,2023-02-24,CUST0304,P006,E010,2,60
ORD0000860,2024-09-09,CUST0170,P002,E001,18,1530
ORD0000861,2024-04-04,CUST0240,P007,E008,13,1235
ORD0000862,2024-10-21,CUST0336,P008,E001,7,1085
ORD0000863,2023-07-21,CUST0262,P022,E009,10,1300
ORD0000864,2023-01-06,CUST0111,P011,E007,17,935
ORD0000865,2024-07-24,CUST0092,P010,E002,8,280
ORD0000866,2023-10-23,CUST0291,P010,E004,13,455
ORD0000867,2024-08-26,CUST0273,P028,E009,5,700
ORD0000868,2022-07-21,CUST0175,P025,E009,17,1530
ORD0000869,2022-11-09,CUST0286,P023,E001,7,455
ORD0000870,2022-04-27,CUST0244,P030,E005,18,2160
ORD0000871,2024-07-25,CUST0009,P004,E009,8,880
ORD0000872,2023-07-29,CUST0279,P007,E008,17,1615
ORD0000873,2022-09-01,CUST0045,P024,E009,10,1750
ORD0000874,2023-06-21,CUST0065,P020,E004,4,840
ORD0000875,2022-03-16,CUST0140,P025,E009,11,990
ORD0000876,2023-01-21,CUST0337,P015,E007,16,320
ORD0000877,2023-04-20,CUST0174,P001,E002,5,1600
ORD0000878,2023-02-22,CUST0161,P028,E010,1,140
ORD0000879,2022-12-13,CUST0128,P016,E008,1,75
ORD0000880,2023-10-02,CUST0278,P015,E008,19,380
ORD0000881,2024-07-27,CUST0010,P031,E009,20,1100
ORD0000882,2024-08-12,CUST0346,P018,E010,19,2280
ORD0000883,2024-05-25,CUST0217,P032,E003,8,880
ORD0000884,2024-02-02,CUST0139,P011,E009,2,110
ORD0000885,2023-10-26,CUST0235,P003,E006,4,720
ORD0000886,2022-01-25,CUST0307,P023,E009,16,1040
ORD0000887,2023-12-11,CUST0028,P016,E006,3,225
ORD0000888,2022-06-26,CUST0283,P017,E004,18,1080
ORD0000889,2022-10-12,CUST0247,P029,E005,13,1040
ORD0000890,2022-03-04,CUST0150,P019,E005,15,2175
ORD0000891,2024-09-29,CUST0153,P023,E003,10,650
ORD0000892,2023-10-24,CUST0275,P005,E005,1,65
ORD0000893,2023-10-28,CUST0263,P011,E008,14,770
ORD0000894,2022-06-05,CUST0249,P031,E004,14,770
ORD0000895,2024-12-08,CUST0137,P030,E007,8,960
ORD0000896,2024-08-24,CUST0118,P017,E001,2,120
ORD0000897,2024-04-28,CUST0198,P001,E003,13,4160
ORD0000898,2023-11-20,CUST0318,P027,E004,8,760
ORD0000899,2022-05-28,CUST0317,P001,E005,3,960
ORD0000900,2022-12-08,CUST0174,P010,E004,10,350
ORD0000901,2023-04-21,CUST0245,P006,E006,20,600
ORD0000902,2024-12-22,CUST0342,P010,E001,11,385
ORD0000903,2023-07-15,CUST0009,P023,E007,20,1300
ORD0000904,2022-11-23,CUST0022,P004,E001,16,1760
ORD0000905,2024-09-16,CUST0309,P018,E009,9,1080
ORD0000906,2022-08-03,CUST0277,P012,E006,2,50
ORD0000907,2023-03-11,CUST0255,P008,E002,3,465
ORD0000908,2024-08-09,CUST0085,P017,E002,8,480
ORD0000909,2023-12-24,CUST0053,P013,E006,19,1140
ORD0000910,2022-02-01,CUST0062,P003,E009,18,3240
ORD0000911,2023-11-01,CUST0186,P030,E002,16,1920
ORD0000912,2022-10-12,CUST0061,P012,E004,12,300
ORD0000913,2023-03-05,CUST0163,P004,E007,18,1980
ORD0000914,2022-10-13,CUST0343,P019,E003,20,2900
ORD0000915,2024-11-08,CUST0082,P003,E005,8,1440
ORD0000916,2022-01-18,CUST0059,P017,E010,14,840
ORD0000917,2024-02-08,CUST0343,P007,E006,2,190
